genre,meta_mixed,meta_negative,meta_positive,metascore,movie_title,release_date,user_mixed,user_negative,user_positive,userscore
"Biography,History,Sport,Documentary",1,0,32,83,Red Army,14-Nov-14,3,1,17,7.7
"Drama,Comedy,Romance,Music",4,1,19,76,The Last Days of Disco,29-May-98,1,1,19,8.2
"Drama,Comedy",2,1,15,75,Kicking and Screaming,6-Oct-95,0,2,19,8.1
"Drama,Comedy",3,0,13,71,Desperately Seeking Susan,12-Apr-85,3,2,16,7.7
"Drama,Thriller,Romance",7,2,23,70,Hamlet,12-May-00,7,3,11,6.4
"Drama,History",9,0,11,67,"Farewell, My Queen",13-Jul-12,6,4,11,6.1
"Sci-Fi,Comedy,Romance",8,1,13,60,Happy Accidents,24-Aug-01,3,5,13,6.6
"Drama,Romance",10,0,11,56,December Boys,14-Sep-07,7,3,11,6.2
"Sci-Fi,Drama,Comedy",6,1,3,49,Space Station 76,19-Sep-14,6,6,9,5.5
"Drama,Mystery,Thriller,Crime",8,4,2,44,Manhattan Night,20-May-16,7,7,7,5
"Drama,Comedy,Romance",10,2,3,43,Good Deeds,24-Feb-12,3,10,8,4.9
Drama,0,0,21,83,Custody,29-Jun-18,2,1,17,7.7
Documentary,4,0,9,79,IMAX: Hubble 3D,19-Mar-10,2,1,17,8.5
Documentary,2,0,30,78,Born Into Brothels: Calcutta's Red Light Kids,8-Dec-04,2,0,18,8.4
"Action,Horror,Comedy",5,1,10,62,Yakuza Apocalypse,9-Oct-15,7,5,8,5.6
"Drama,Romance",5,3,13,60,Breathe In,28-Mar-14,6,3,11,6.6
Documentary,5,1,7,56,That Sugar Film,31-Jul-15,6,3,11,6.2
"Drama,Romance,Animation,Family,Documentary",3,1,21,75,"Life, Animated",1-Jul-16,0,1,18,8.1
"Drama,Mystery,Thriller,Crime",8,1,17,65,True Crime,19-Mar-99,5,1,13,7.1
"Action,Comedy",0,8,0,16,Simon Sez,24-Sep-99,0,15,4,2.2
"History,Sport,Documentary",1,0,20,83,When We Were Kings,25-Oct-96,0,1,17,8.9
Drama,3,0,18,78,Eve's Bayou,7-Nov-97,1,4,13,7.2
Documentary,1,0,19,78,Waste Land,29-Oct-10,1,1,16,8.4
"Drama,Romance",2,0,9,75,Tanna,16-Sep-16,3,2,13,6.9
"Drama,Mystery,Thriller,Horror",4,1,6,59,The Clovehitch Killer,16-Nov-18,9,1,8,6.5
"Biography,Drama,Thriller,Crime",1,0,8,76,Escape from Alcatraz,22-Jun-79,1,0,16,8.2
Comedy,2,1,22,74,Humpday,10-Jul-09,2,3,12,6.8
Documentary,2,0,16,69,Penguins,17-Apr-19,5,1,11,7.5
"Action,Drama",4,1,7,65,Black '47,28-Sep-18,2,1,14,7.1
"Drama,Comedy,Romance",10,1,13,59,Learning to Drive,21-Aug-15,7,1,9,6.5
Comedy,0,1,18,73,The Dinner Game,25-Jun-99,0,1,15,7.9
"Drama,Mystery,Thriller,Crime",6,1,23,65,Jindabyne,27-Apr-07,2,4,10,5.9
"Comedy,Romance",9,1,12,59,Heartbreaker,10-Sep-10,6,1,9,6.5
Comedy,12,2,9,50,A.C.O.D.,4-Oct-13,9,2,5,5.6
Drama,1,0,17,86,The Son,10-Jan-03,1,2,12,8
"Biography,History,Documentary",0,0,25,80,Iris,29-Apr-15,2,1,12,7.4
"Biography,Drama,History",4,0,12,79,Gandhi,25-Feb-83,2,0,13,8.5
"Action,Thriller",6,1,16,64,Patriot Games,5-Jun-92,4,1,10,7
Drama,2,0,5,63,All Saints,25-Aug-17,3,4,8,5.7
"Sci-Fi,Drama,Horror",12,0,8,57,The Cured,23-Feb-18,7,1,7,6.3
"Drama,Romance,War",12,4,15,49,Harrison's Flowers,15-Mar-02,4,5,6,5.5
"Mystery,Thriller,Crime",1,6,1,31,Hangman,22-Dec-17,4,8,3,3.7
"Drama,Crime",1,0,6,84,Rocco and His Brothers (re-release),5-Jul-02,0,2,12,7.8
Drama,3,0,21,80,Everlasting Moments,6-Mar-09,1,2,11,7.4
Documentary,0,1,19,78,Into Great Silence,28-Feb-07,0,1,13,8.4
"Drama,Comedy",1,0,17,78,O'Horten,22-May-09,1,3,10,7.2
"Drama,Mystery,Thriller,Crime",5,0,13,65,The Client,20-Jul-94,4,0,10,7.1
Comedy,12,3,13,53,Beauty Shop,30-Mar-05,5,3,6,5.9
Comedy,19,6,10,48,Divine Secrets of the Ya-Ya Sisterhood,7-Jun-02,4,4,6,5.4
"Drama,Comedy,Romance",8,3,0,39,Nobody's Fool,2-Nov-18,4,7,3,3.3
"Drama,Comedy",0,0,29,84,Together,24-Aug-01,0,1,12,7.8
Drama,5,0,20,75,Time Out of Mind,9-Sep-15,3,1,9,6.9
Documentary,5,0,13,71,Aliens of the Deep,28-Jan-05,4,0,9,7.7
"Drama,Horror,Romance",5,0,16,67,The Eclipse,26-Mar-10,3,3,7,6.1
Drama,13,1,15,66,Dark Horse,8-Jun-12,5,0,8,7.2
"Drama,War",7,0,10,65,"Bless Me, Ultima",22-Feb-13,3,3,7,5.9
"Drama,Comedy",9,0,16,64,We Have a Pope,6-Apr-12,6,2,5,5.8
"Drama,Comedy,Romance",7,2,15,64,Chinese Puzzle,16-May-14,3,2,8,5.8
"Biography,Drama",4,0,5,59,Life,4-Dec-15,10,1,2,5.3
"Comedy,Documentary",5,0,2,55,The People vs. George Lucas,6-May-11,4,4,5,4.9
"Biography,Music,Documentary",3,0,19,74,Eat That Question: Frank Zappa in His Own Words,24-Jun-16,0,2,10,6.8
"Drama,Comedy",8,0,20,70,Cookie's Fortune,2-Apr-99,2,0,10,7.6
"Adventure,Comedy",10,0,21,68,Land Ho!,11-Jul-14,2,2,8,6.2
Comedy,2,1,8,62,Kabluey,4-Jul-08,1,2,9,6.8
"Drama,Comedy,Romance",4,2,5,54,Good Dick,10-Oct-08,3,2,7,6
Drama,13,2,14,52,Valentin,7-May-04,1,3,8,5.8
"Biography,Drama,Sport,Romance",0,0,17,83,The Happiest Day in the Life of Olli Mäki,21-Apr-17,1,0,10,8.9
Documentary,2,0,18,82,Rivers and Tides: Andy Goldsworthy Working with Time,2-Jan-02,0,2,9,7.6
Documentary,1,0,14,82,Stranded: I've Come from a Plane That Crashed on the Mountains,22-Oct-08,0,2,9,7.6
Drama,0,0,14,82,Gilles' Wife,16-Nov-05,1,1,9,7.6
Drama,4,0,14,71,Disgrace,18-Sep-09,2,2,7,6.5
"Action,Drama,War",3,0,4,62,The Fallen,8-Mar-06,0,3,8,6.8
"Biography,Sport,War,Documentary",2,0,15,79,Harvard Beats Yale 29-29,19-Nov-08,0,2,8,7.3
"Crime,War,Documentary",8,0,23,70,Standard Operating Procedure,25-Apr-08,2,0,8,7.6
"Action,Comedy,Romance",2,1,16,69,Tears of the Black Tiger,12-Jan-07,0,2,8,6.3
"Drama,Thriller,Horror",6,1,2,47,The Returned,14-Feb-14,5,2,3,5.3
Horror,4,2,2,45,JeruZalem,22-Jan-16,7,1,2,5.1
"Drama,Musical",0,0,9,88,The Blue Angel (re-release),13-Jul-01,0,1,8,8.2
"Drama,Romance",1,0,21,77,Open Hearts,21-Feb-03,1,1,7,7.1
"Biography,Sport,Documentary",2,0,10,76,Bobby Fischer Against the World,9-Sep-11,1,0,8,8.2
Drama,3,0,22,75,In This World,19-Sep-03,0,1,8,8.1
"Drama,Fantasy,Comedy,Romance",2,1,11,74,Peggy Sue Got Married,10-Oct-86,1,0,8,8
Documentary,1,0,11,73,The Ivory Game,4-Nov-16,2,0,7,7.9
"Drama,Music",5,1,21,68,Honeydripper,28-Dec-07,2,2,5,6.2
Comedy,19,3,13,53,Looking for Comedy in the Muslim World,20-Jan-06,0,3,6,5.9
"Drama,Romance",8,2,5,51,The Loss of a Teardrop Diamond,30-Dec-09,1,3,5,5.7
"Comedy,Romance",4,3,0,38,Kettle of Fish,6-Oct-06,0,7,2,3.2
"Drama,Documentary",1,0,25,86,Honeyland,26-Jul-19,0,1,7,8
"Biography,Drama,Music",2,1,18,78,Hilary and Jackie,30-Dec-98,0,0,8,8.4
Documentary,2,0,16,75,Touch the Sound: A Sound Journey with Evelyn Glennie,7-Sep-05,3,1,4,6.9
Drama,2,0,17,72,In Bloom,10-Jan-14,0,1,7,7.8
Drama,7,0,11,63,The Other Son,26-Oct-12,0,2,6,6.9
Comedy,4,2,13,62,The Names of Love,24-Jun-11,2,1,5,6.8
"Mystery,Thriller",17,2,16,55,The Truth About Charlie,25-Oct-02,4,1,3,6.1
"Biography,Romance",4,3,6,52,A Love Divided,1-Jun-01,1,3,4,5.8
Thriller,5,1,3,48,Not Forgotten,11-Sep-09,1,3,4,5.4
"Drama,Mystery,Thriller,Crime",2,7,0,32,Broken Horses,10-Apr-15,2,4,2,3.8
"Action,Drama,Thriller,Crime",2,0,14,81,To Live and Die in L.A.,1-Nov-85,1,0,6,8.7
Drama,3,0,14,76,Father of My Children,28-May-10,2,0,5,7
"Biography,Documentary",2,0,22,75,An Unreasonable Man,31-Jan-07,0,1,6,8.1
"Drama,History,Western",1,0,11,75,The Retrieval,2-Apr-14,1,0,6,8.1
Drama,1,0,11,75,The Deserted Station,3-Dec-04,0,1,6,8.1
"Sci-Fi,Horror,Comedy",2,1,11,73,Re-Animator,18-Oct-85,1,1,5,7.9
Drama,4,0,15,72,Diplomacy,15-Oct-14,3,0,4,6.6
"Mystery,Thriller,Fantasy,Horror",3,0,6,67,Dig Two Graves,24-Mar-17,1,2,4,6.1
Drama,8,1,17,65,"Life, Above All",15-Jul-11,2,0,5,7.1
"Biography,Drama,Sport,Crime",7,0,7,65,The Robber,29-Apr-11,1,1,5,5.9
Documentary,8,1,14,60,Protocols of Zion,21-Oct-05,1,1,5,6.6
"Drama,Thriller",1,3,6,57,The Strange Ones,5-Jan-18,1,1,5,6.3
"Drama,Thriller,Horror",3,2,5,57,Proxy,18-Apr-14,1,3,3,5.1
"Drama,Romance",15,1,12,56,Coco Chanel & Igor Stravinsky,11-Jun-10,3,2,2,5
"Horror,Comedy",4,1,2,50,Bloodsucking Bastards,4-Sep-15,5,0,2,5.6
Comedy,6,1,5,50,Road Hard,6-Mar-15,2,2,3,5.6
Drama,2,0,11,73,1945,1-Nov-17,4,0,2,6.7
Documentary,2,1,18,71,Our Brand Is Crisis,1-Mar-06,2,0,4,7.7
Documentary,1,0,10,71,Deadline,4-Jun-04,0,2,4,6.5
"Biography,Drama,History,War",3,0,5,64,The King's Choice,22-Sep-17,1,0,5,7
Drama,10,2,7,56,Concussion,4-Oct-13,2,1,3,6.2
"Action,Drama,Comedy,Crime",5,5,0,32,Plastic,26-Sep-14,4,2,0,3.8
"Action,Drama,Thriller,Crime",2,2,15,82,The Killer,1-Sep-90,1,0,4,8.8
Documentary,3,0,15,80,The Pearl Button,23-Oct-15,0,0,5,8.6
Drama,1,0,7,78,My Joy,30-Sep-11,0,1,4,7.2
"Action,Thriller,Comedy,Crime",1,0,8,78,Police Story (1985),9-Mar-18,0,0,5,8.4
Documentary,1,0,10,76,Fifi Howls from Happiness,8-Aug-14,2,0,3,7
"Biography,Drama,Sport",8,1,8,58,Brian Banks,9-Aug-19,0,2,3,5.2
"Action,Drama,Thriller",4,0,3,54,The Berlin File,15-Feb-13,1,1,3,6
"Biography,Drama,History,Comedy,Documentary",4,1,4,52,Mad As Hell,6-Feb-15,0,2,3,5.8
Comedy,1,0,11,84,Give Me Liberty,23-Aug-19,0,1,3,7.8
Drama,2,0,7,74,La Sapienza,20-Mar-15,0,1,3,6.8
"Drama,Animation",2,0,6,74,Tehran Taboo,14-Feb-18,0,1,3,6.8
Drama,5,0,8,71,The Big Picture,12-Oct-12,0,0,4,6.5
"Action,Drama,Thriller",2,0,9,69,The Towering Inferno,17-Dec-74,1,0,3,7.5
Documentary,3,0,12,69,What Our Fathers Did: A Nazi Legacy,6-Nov-15,0,0,4,7.5
Documentary,3,0,9,67,The China Hustle,30-Mar-18,2,0,2,7.3
"Biography,Drama,Romance,Crime",1,2,8,66,American Me,13-Mar-92,0,2,2,6
Documentary,3,0,5,64,The Whale,23-Sep-11,0,1,3,5.8
Drama,5,0,6,64,Futuro Beach,27-Feb-15,0,1,3,7
Drama,4,0,7,62,Beneath the Harvest Sky,2-May-14,0,0,4,6.8
Drama,3,0,4,57,Prince of Broadway,3-Sep-10,1,0,3,6.3
"Drama,Comedy",13,2,6,54,A Little Help,22-Jul-11,0,2,2,4.8
"Action,Drama,Thriller,Crime",14,2,3,52,Pusher (2012),26-Oct-12,2,1,1,5.8
"Thriller,Comedy",4,4,0,31,Murder of a Cat,5-Dec-14,0,3,1,2.5
"Action,Drama,Thriller,Crime",6,0,33,84,The Dark Knight,18-Jul-08,197,306,"5,128",8.9
"Action,Adventure,Drama,Crime,Western",5,0,37,81,Django Unchained,25-Dec-12,117,82,"2,024",8.6
"Drama,Comedy",5,2,51,87,Birdman or (The Unexpected Virtue of Ignorance),17-Oct-14,137,131,"1,422",8.2
"Adventure,Mystery,Fantasy",0,0,41,87,Harry Potter and the Deathly Hallows: Part 2,15-Jul-11,125,128,"1,426",8.2
"Action,Adventure,Sci-Fi,Thriller",6,1,36,72,Star Trek Into Darkness,15-May-13,185,118,"1,296",7.7
"Action,Adventure,Thriller",3,0,43,80,Casino Royale,17-Nov-06,71,92,"1,190",8.5
"Drama,Romance",2,0,18,82,Forrest Gump,6-Jul-94,37,216,"1,018",7.7
"Action,Adventure,Sci-Fi,Drama,Thriller,Horror",14,2,30,63,World War Z,21-Jun-13,306,137,771,6.8
"Drama,Comedy,Romance",8,1,36,81,Silver Linings Playbook,16-Nov-12,80,32,"1,042",8.6
"Adventure,Fantasy,Comedy,Animation,Family",0,0,26,95,Toy Story,22-Nov-95,37,22,"1,083",9
"Comedy,Crime",4,1,26,73,The Hangover,5-Jun-09,110,93,796,7.8
"Action,Adventure,Sci-Fi,Comedy,Animation,Family",5,0,33,74,Big Hero 6,7-Nov-14,101,40,712,7.9
"Action,Adventure,Fantasy,Family",9,23,1,20,The Last Airbender,1-Jul-10,85,628,135,2.5
"Drama,Comedy,Romance",3,0,33,76,(500) Days of Summer,17-Jul-09,73,47,710,8.1
"Drama,History",2,0,39,88,The King's Speech,26-Nov-10,59,15,728,8.3
"Adventure,Fantasy,Family",16,4,18,53,Alice in Wonderland,5-Mar-10,265,157,326,5.8
"Action,Adventure,Thriller",22,2,24,58,Quantum of Solace,14-Nov-08,243,87,312,6.3
"Comedy,Animation,Family",8,0,27,72,Despicable Me,9-Jul-10,90,24,509,7.7
"Adventure,Fantasy,Family",23,8,17,52,Fantastic Beasts: The Crimes of Grindelwald,16-Nov-18,202,144,262,5.7
"Biography,Drama,History,Thriller",1,0,47,81,Bridge of Spies,16-Oct-15,76,22,483,7.6
"Action,Sci-Fi,Drama,Thriller,Horror",6,1,24,69,Chronicle,3-Feb-12,81,41,448,7.4
"Drama,Romance",2,0,35,82,Pride & Prejudice,11-Nov-05,25,36,474,8.7
"Drama,Mystery,Thriller,Fantasy,Horror,Romance",1,0,29,82,Let the Right One In,24-Oct-08,19,35,477,8.7
"Adventure,Fantasy,Comedy,Family",7,1,32,72,Charlie and the Chocolate Factory,15-Jul-05,111,89,306,6.7
"Action,Adventure,Sci-Fi,Mystery,Family",18,1,28,60,Tomorrowland,22-May-15,191,50,265,6.5
"Action,Adventure,Sci-Fi",11,1,27,66,Bumblebee,21-Dec-18,88,55,334,7.1
"Drama,Romance",10,1,34,69,The Fault in Our Stars,6-Jun-14,58,56,354,7.4
Comedy,11,1,33,68,Neighbors,9-May-14,141,62,243,6.3
"Drama,Thriller,Comedy,Crime",9,5,26,63,Spring Breakers,15-Mar-13,90,128,222,5.8
"Drama,Thriller,Crime",4,2,34,75,Side Effects,8-Feb-13,63,19,341,8
"Adventure,Sci-Fi,Fantasy,Comedy,Animation,Family",7,1,35,71,Ralph Breaks the Internet,21-Nov-18,101,51,242,6.6
"Drama,Mystery,Thriller,Crime",0,0,36,82,Michael Clayton,5-Oct-07,52,32,292,7.7
War,11,0,29,72,War Horse,25-Dec-11,73,53,249,6.7
"Adventure,Drama",4,1,27,73,Cast Away,22-Dec-00,38,57,249,6.8
"Action,Drama,Mystery,Thriller,Crime",8,1,35,73,Wind River,4-Aug-17,32,14,290,7.8
Drama,8,0,27,76,Mud,26-Apr-13,29,13,290,8.1
"Adventure,Comedy",2,14,1,17,Epic Movie,26-Jan-07,19,256,53,2.2
"Drama,History,Crime",12,0,27,72,Gangs of New York,20-Dec-02,46,15,263,7.7
"Biography,Drama,Fantasy,Music,Musical",13,1,35,69,Rocketman,31-May-19,45,35,232,7.4
"Action,Sci-Fi,Thriller",7,1,13,63,Alien: Resurrection,26-Nov-97,131,58,122,5.8
"Action,Comedy,Crime",11,3,23,60,The Heat,28-Jun-13,70,47,176,6.5
"Action,Drama,Sport,Family",15,1,21,61,The Karate Kid,11-Jun-10,72,39,168,6.6
"Mystery,Thriller,Horror",13,2,8,53,Paranormal Activity 2,22-Oct-10,106,52,120,5.8
"Adventure,Comedy,Animation,Family",0,0,38,87,Wallace & Gromit: The Curse of the Were-Rabbit,5-Oct-05,23,14,235,8.2
"Thriller,Horror",12,4,14,59,Unfriended,17-Apr-15,83,78,110,5.4
"Mystery,Fantasy,Comedy,Crime,Animation,Family",4,1,10,83,Who Framed Roger Rabbit,21-Jun-88,11,7,242,8.8
"Mystery,Thriller,Horror",9,4,16,62,Annabelle: Creation,11-Aug-17,82,22,153,6.7
"Comedy,Romance",3,1,46,74,Crazy Rich Asians,15-Aug-18,57,29,166,6.9
"Mystery,Thriller,Horror",1,0,16,97,Psycho,8-Sep-60,4,2,244,9.2
"Comedy,Romance,Musical",1,0,36,81,Hairspray,20-Jul-07,29,34,186,7.6
"Drama,Comedy",12,2,22,60,Funny People,31-Jul-09,59,44,139,6.5
"Drama,Romance",9,1,28,69,Revolutionary Road,26-Dec-08,33,27,178,7.4
"Adventure,Fantasy,Family",17,0,30,66,The BFG,1-Jul-16,82,38,116,6.1
"Action,Thriller,Horror,Comedy",10,2,8,53,Piranha 3-D,20-Aug-10,72,53,107,5.8
"History,War,Documentary",10,1,32,67,Fahrenheit 9/11,23-Jun-04,26,65,132,6.2
Drama,2,1,32,77,A Single Man,11-Dec-09,26,6,186,8.2
Western,2,0,7,80,Once Upon a Time in the West (re-release),30-Sep-05,9,14,171,8.5
Action,4,0,29,84,13 Assassins,29-Apr-11,17,6,161,7.9
"Adventure,Sci-Fi,Comedy,Animation,Family",15,5,12,48,Chicken Little,4-Nov-05,68,51,63,5.3
"Drama,Comedy",4,0,31,82,Frances Ha,17-May-13,27,9,144,7.7
"Sport,Comedy,Romance",12,1,22,64,Blades of Glory,30-Mar-07,50,17,109,6.9
"Drama,Comedy",7,0,29,71,Thank You for Smoking,17-Mar-06,26,8,139,7.6
"Drama,Thriller",15,0,18,61,The Good Shepherd,22-Dec-06,32,35,104,6.6
Comedy,8,17,0,23,Deuce Bigalow: European Gigolo,12-Aug-05,16,132,21,1.8
"Comedy,Romance",21,2,13,50,No Strings Attached,21-Jan-11,77,29,59,5.5
"Drama,Comedy",0,0,31,88,Ghost World,20-Jul-01,11,7,145,8.3
"Drama,Thriller,Crime",0,0,12,88,Thelma & Louise,24-May-91,15,6,139,8.3
"Drama,Thriller,Fantasy",21,4,17,56,Hereafter,15-Oct-10,52,28,72,6.1
"Action,Biography,Drama,Thriller,Crime",2,3,17,71,Bronson,9-Oct-09,27,4,116,7.6
"Drama,Thriller,Comedy,Crime",10,4,24,62,Killer Joe,27-Jul-12,39,16,87,6.7
"Drama,Mystery",9,4,21,60,Nymphomaniac: Volume II,4-Apr-14,30,23,88,6.5
Comedy,11,4,21,58,Sisters,18-Dec-15,38,28,75,6.3
"Action,Adventure,Biography,Drama,Thriller",13,12,3,32,Robin Hood,21-Nov-18,34,72,30,3.7
"Action,Sport,Thriller,Crime",7,12,2,34,Point Break,25-Dec-15,48,59,28,3.9
"Action,Drama,War",11,1,23,63,The Patriot,28-Jun-00,28,15,90,6.8
"Action,Adventure,Comedy,Crime",9,3,22,62,Austin Powers in Goldmember,26-Jul-02,49,13,71,6.7
"Thriller,Comedy,Crime",2,0,20,82,Get Shorty,25-Oct-95,8,7,117,8.7
"Comedy,Crime",2,1,14,80,A Fish Called Wanda,29-Jul-88,7,5,119,8.5
"Thriller,Comedy",2,0,27,78,The Guard,29-Jul-11,28,9,94,7.3
"Thriller,Horror",7,5,14,54,Wolf Creek,25-Dec-05,25,34,68,5.9
"Drama,Thriller",4,2,33,75,Martha Marcy May Marlene,21-Oct-11,29,10,87,7
"Comedy,Music",8,1,23,63,Walk Hard: The Dewey Cox Story,21-Dec-07,24,21,81,6.8
"Drama,Crime",1,0,32,83,Animal Kingdom,13-Aug-10,18,4,102,7.8
"Drama,Thriller",16,1,24,64,Miss Sloane,25-Nov-16,22,15,87,6.9
Comedy,16,1,14,58,The Night Before,20-Nov-15,40,17,67,6.3
"Action,Adventure,Drama,Thriller",4,1,12,68,Twister,10-May-96,39,8,73,7.3
"Thriller,Horror",13,17,3,35,Blumhouse's Truth or Dare,13-Apr-18,44,55,20,4
Drama,2,1,14,73,Dogtooth,25-Jun-10,20,6,91,7.8
"Sci-Fi,Drama,Mystery,Thriller,Horror,Comedy",11,3,17,57,Happy Death Day 2U,14-Feb-19,53,14,50,6.2
"Drama,Mystery,Thriller,Horror",17,2,4,49,Insidious: The Last Key,5-Jan-18,59,24,33,5.4
Drama,1,0,25,82,The Second Mother,28-Aug-15,4,6,105,8.7
"Drama,Thriller,Romance,War",12,2,21,61,"Lust, Caution",28-Sep-07,11,30,74,6.6
"Drama,Romance",7,2,29,68,Like Crazy,28-Oct-11,27,9,78,7.3
Drama,12,3,20,58,Cosmopolis,17-Aug-12,29,36,45,5.3
Drama,2,0,31,86,Loveless,1-Dec-17,11,4,89,8.1
"Biography,Drama",21,1,14,56,W.,17-Oct-08,30,36,38,5.1
Comedy,20,14,5,40,The Boss,8-Apr-16,31,43,30,4.5
"Drama,Romance,Animation",1,0,9,78,A Silent Voice,20-Oct-17,6,7,89,8.3
"Adventure,Drama,Fantasy,Family",0,0,16,83,Babe,4-Aug-95,23,2,76,7.8
"Drama,Thriller,Crime",24,4,10,49,Broken City,18-Jan-13,53,17,30,5.4
"Action,Drama,Romance",8,1,23,70,Curse of the Golden Flower,21-Dec-06,18,11,70,7.5
"Comedy,Family",15,2,11,54,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",10-Oct-14,38,18,43,5.9
"Action,Drama,Crime,Western",6,1,25,64,Appaloosa,19-Sep-08,24,23,49,5.9
"Drama,Comedy",26,3,11,51,Rough Night,16-Jun-17,44,30,22,4.6
"Action,Mystery,Thriller,Horror",7,9,0,27,The Fog,14-Oct-05,8,74,14,2.2
"Action,Biography,Drama",7,0,30,73,The Grandmaster,23-Aug-13,27,11,57,6.8
"Mystery,Thriller,Horror",18,6,4,41,The Curse of La Llorona,19-Apr-19,42,30,18,4.6
"Comedy,Romance",10,9,11,46,The Heartbreak Kid,5-Oct-07,21,31,37,5.1
"Comedy,Romance",8,21,1,26,Because I Said So,2-Feb-07,13,55,20,3.1
"Biography,Music,Documentary",2,0,18,83,Kurt Cobain: Montage of Heck,24-Apr-15,11,5,71,7.8
"Action,History,War",9,2,26,65,We Were Soldiers,1-Mar-02,21,10,55,7
"Drama,Romance,Music",15,8,9,46,We Are Your Friends,28-Aug-15,33,22,30,5.1
"Drama,Comedy",9,3,25,66,Margot at the Wedding,16-Nov-07,20,21,39,6.1
"Drama,Crime",4,2,27,73,The Man Who Wasn't There,31-Oct-01,14,1,63,7.8
"Drama,Animation,Family",6,0,14,71,From Up on Poppy Hill,15-Mar-13,10,8,60,7.6
"Drama,Music,Musical",14,3,22,67,Vox Lux,7-Dec-18,27,12,38,6.2
"Thriller,Horror",6,13,3,37,The Bye Bye Man,13-Jan-17,13,49,14,3.2
"Comedy,Family",2,7,0,18,Kirk Cameron's Saving Christmas,14-Nov-14,0,68,8,1.3
"Drama,Thriller,Fantasy,Horror",5,1,17,66,Byzantium,28-Jun-13,24,3,48,7.1
"Drama,Thriller,Crime",2,0,21,75,Lady Vengeance,28-Apr-06,7,3,64,8
"Drama,Thriller,Horror",3,25,1,16,Lost Souls,13-Oct-00,1,65,7,1.1
"Comedy,Romance",15,1,24,61,The To Do List,26-Jul-13,35,12,25,5.6
"Drama,Comedy",5,0,19,69,World's Greatest Dad,21-Aug-09,12,7,52,7.4
"Action,Adventure,Drama,Thriller,Romance",13,2,16,56,Adrift,1-Jun-18,29,9,32,6.1
Drama,1,0,17,80,The Last Temptation of Christ,12-Aug-88,12,6,51,7.5
"History,Documentary",0,1,33,88,Apollo 11,1-Mar-19,5,3,60,8.3
"Action,Fantasy",11,2,19,58,Night Watch: Nochnoi Dozor,17-Feb-06,14,14,39,6.3
"Biography,Drama,Music",11,9,2,38,All Eyez on Me,16-Jun-17,21,28,17,4.3
"History,War,Documentary",0,0,26,91,They Shall Not Grow Old,17-Dec-18,4,1,60,8.6
Drama,19,2,15,55,Promised Land,28-Dec-12,27,9,29,6
"Drama,Thriller,Horror",2,6,0,25,Smiley,12-Oct-12,7,44,14,3
"Adventure,Thriller",13,0,20,62,Black Sea,23-Jan-15,32,2,30,6.7
"Drama,Romance",5,2,21,76,Breaking the Waves,13-Nov-96,6,3,54,8.1
"Drama,Comedy,Romance",10,1,16,57,The Last Kiss,15-Sep-06,5,26,32,5.2
Drama,8,0,23,64,Dolphin Tale,23-Sep-11,15,5,42,6.9
"Action,Drama,Sport,Romance",5,1,10,60,Days of Thunder,27-Jun-90,22,17,22,5.5
"Action,Drama,Western",12,0,5,49,Jane Got a Gun,29-Jan-16,32,11,18,5.4
Drama,17,3,22,57,Albert Nobbs,21-Dec-11,24,6,30,6.2
"Drama,Thriller",4,0,32,75,Night Moves,30-May-14,15,7,37,7
"Sci-Fi,Thriller",6,0,5,54,Anon,4-May-18,19,16,24,5.9
Thriller,7,1,13,66,Cop Car,7-Aug-15,19,8,31,6.1
"Action,Adventure,Drama,Mystery,Thriller,Crime",13,1,14,60,Dragged Across Concrete,22-Mar-19,13,10,35,6.5
"Adventure,Drama,Family",2,0,12,79,Free Willy,16-Jul-93,18,2,37,7.4
"Adventure,Fantasy,Animation,Family",3,0,20,75,Mary and The Witch's Flower,19-Jan-18,14,4,39,7
"Adventure,Fantasy,Family",3,0,21,71,The Water Horse,25-Dec-07,5,5,47,7.6
"Action,War",15,2,6,49,Stalingrad,28-Feb-14,19,22,15,4.4
"Drama,Comedy,Family",2,0,29,86,Krisha,18-Mar-16,4,3,48,8.1
Comedy,9,3,15,64,Sleeping with Other People,11-Sep-15,20,2,33,6.9
"Biography,Drama,Comedy,Music,Musical",7,1,36,71,Blinded by the Light,16-Aug-19,14,7,33,6.6
"Action,Adventure,Thriller,Fantasy,Comedy,Crime,Animation",9,4,15,57,Osmosis Jones,10-Aug-01,22,7,25,6.2
"Comedy,Romance,Family",12,12,1,38,"Yours, Mine and Ours",23-Nov-05,16,23,15,4.3
"Comedy,Family",6,15,0,23,Furry Vengeance,30-Apr-10,12,34,7,2.8
"Drama,Comedy",3,1,18,79,Short Cuts,3-Oct-93,3,9,40,7.4
"Drama,Thriller",5,2,24,69,Beirut,11-Apr-18,18,5,28,6.4
"Comedy,Crime",2,12,3,15,8 Heads in a Duffel Bag,18-Apr-97,8,37,6,2
"Drama,Comedy,Music",8,2,30,71,Brad's Status,15-Sep-17,9,6,35,6.6
"Adventure,Fantasy,Comedy,Romance,Animation,Family,Musical",3,1,18,74,Hercules,27-Jun-97,6,1,42,7.9
"Action,Adventure,Drama,Fantasy,Comedy,Animation,Family",9,0,16,65,The Powerpuff Girls,3-Jul-02,4,8,37,7
